"Time [s]"	"Tro [mNewtonMeter]"
1.30299999999997	635.294007763062
1.30399999999997	634.875745514465
1.30499999999997	637.15917642569
1.30599999999997	639.749119435366
1.30699999999997	639.628895314774
1.30799999999997	636.774525319619
1.30899999999997	634.561549933674
1.30999999999997	635.230593010994
1.31099999999997	637.90876812691
1.31199999999997	639.556943268331
1.31299999999997	637.99429701539
1.31399999999997	635.133088922779
1.31499999999997	634.070296268383
1.31599999999997	635.775363641468
1.31699999999997	638.593949998761
1.31799999999997	639.347652346951
1.31899999999997	636.919539381938
1.31999999999997	634.376361193349
1.32099999999997	634.586449800391
1.32199999999997	637.362886498911
1.32299999999997	639.956562491603
1.32399999999996	639.38087586032
1.32499999999996	636.643808684232
1.32599999999996	635.083127562282
1.32699999999996	636.418404692026
1.32799999999996	639.40551240029
1.32899999999996	640.685990747656
1.32999999999996	638.658029032199
1.33099999999996	635.925575333619
1.33199999999996	635.553856273892
1.33299999999996	637.764648673693
1.33399999999996	640.161176054137
1.33499999999996	639.794253468027
1.33599999999996	636.904932763844
1.33699999999996	634.940938765333
1.33799999999996	635.906622587331
1.33899999999996	638.755051319962
1.33999999999996	640.355485527866
1.34099999999996	638.795652589933
1.34199999999996	636.137213934452
1.34299999999996	635.345366887227
1.34399999999996	637.327133714916
1.34499999999996	639.890696111466
1.34599999999996	639.826256187638
1.34699999999996	637.037301852488
1.34799999999996	634.671956178395
1.34899999999996	635.124690948684
1.34999999999996	637.767313791223
1.35099999999996	639.607026782458
1.35199999999996	638.216553491911
1.35299999999996	635.089192813932
1.35399999999996	633.736546107947
1.35499999999996	635.38132892942
1.35599999999996	638.26054029445
1.35699999999996	639.21853607441
1.35799999999996	637.075091093462
1.35899999999996	634.473959542986
1.35999999999996	634.400362722247
1.36099999999996	637.012366909118
1.36199999999996	639.61238361357
1.36299999999996	639.208438708437
1.36399999999996	636.281878972047
1.36499999999996	634.418020457301
1.36599999999996	635.560466377112
1.36699999999996	638.477657167599
1.36799999999996	640.078284211651
1.36899999999996	638.320466696352
1.36999999999996	635.512872696784
1.37099999999996	634.918117492728
1.37199999999996	637.096969186092
1.37299999999996	639.915189313593
1.37399999999996	640.236600566353
1.37499999999996	637.677592457049
1.37599999999996	635.460445441209
1.37699999999996	636.142330832186
1.37799999999996	639.007032396528
1.37899999999996	640.9037033108
1.37999999999996	639.46540196575
1.38099999999996	636.512065499876
1.38199999999996	635.501615636298
1.38299999999996	637.349719426381
1.38399999999996	640.033430083753
1.38499999999996	640.346496746088
1.38599999999996	637.610471709501
1.38699999999996	635.114387818986
1.38799999999996	635.432904327707
1.38899999999996	637.946627361098
1.38999999999996	639.857178367803
1.39099999999996	638.766493369547
1.39199999999996	635.863732684606
1.39299999999996	634.389895615028
1.39399999999996	635.887278290507
1.39499999999996	638.79386790042
1.39599999999996	639.736010456673
1.39699999999996	637.412258451367
1.39799999999996	634.571020518149
1.39899999999996	634.261032164396
1.39999999999996	636.612137029657
1.40099999999996	639.080196343601
1.40199999999996	638.690503119163
1.40299999999996	635.892596149352
1.40399999999996	633.979533265227
1.40499999999996	634.950896477969
1.40599999999996	637.861014238521
1.40699999999996	639.580783247948
1.40799999999996	638.136022123112
1.40899999999996	635.425785580464
1.40999999999996	634.702484345569
1.41099999999996	636.862692797247
1.41199999999996	639.808343291116
1.41299999999996	640.396527021625
1.41399999999996	637.963672608055
1.41499999999995	635.530037735292
1.41599999999995	635.925112180413
1.41699999999995	638.639518198546
1.41799999999995	640.680511958409
1.41899999999995	639.644838950199
1.41999999999995	636.987051165597
1.42099999999995	635.89980412324
1.42199999999995	637.516549759127
1.42299999999995	640.203692978755
1.42399999999995	640.827382394651
1.42499999999995	638.39669475512
1.42599999999995	635.784575403354
1.42699999999995	635.871284732732
1.42799999999995	638.443044262544
1.42899999999995	640.539434162823
1.42999999999995	639.567170228416
1.43099999999995	636.613171440774
1.43199999999995	634.972501706323
1.43299999999995	636.178856224033
1.43399999999995	638.670126211843
1.43499999999995	639.39182416297
1.43599999999995	637.060110744618
1.43699999999995	634.293029561496
1.43799999999995	633.924318211005
1.43899999999995	636.18580947494
1.43999999999995	638.702184898205
1.44099999999995	638.445176736847
1.44199999999995	635.6285705541
1.44299999999995	633.560537604364
1.44399999999995	634.519792143945
1.44499999999995	637.576002719102
1.44599999999995	639.538842473669
1.44699999999995	638.308085738197
1.44799999999995	635.683878585178
1.44899999999995	634.801740710656
1.44999999999995	636.660002075087
1.45099999999995	639.481168594402
1.45199999999995	640.002711281494
1.45299999999995	637.573940712068
1.45399999999995	635.303833892131
1.45499999999995	635.68136577671
1.45599999999995	638.434604657983
1.45699999999995	640.689387913218
1.45799999999995	639.894913264307
1.45899999999995	637.230525954813
1.45999999999995	635.859261452726
1.46099999999995	637.480417381063
1.46199999999995	640.454282762191
1.46299999999995	641.279833093251
1.46399999999995	638.861632434306
1.46499999999995	636.14544721252
1.46599999999995	636.08384588675
1.46699999999995	638.396303651612
1.46799999999995	640.370299447558
1.46899999999995	639.361633689367
1.46999999999995	636.451283507034
1.47099999999995	634.81226547425
1.47199999999995	635.891845889779
1.47299999999995	638.525710264723
1.47399999999995	639.487529931523
1.47499999999995	637.271005319199
1.47599999999995	634.46732515936
1.47699999999995	634.038239755986
1.47799999999995	636.276150785374
1.47899999999995	638.897349973788
1.47999999999995	638.962681023391
1.48099999999995	636.404775585557
1.48199999999995	634.334173769991
1.48299999999995	635.099876256383
1.48399999999995	637.907699940027
1.48499999999995	639.704291014597
1.48599999999995	638.292898515373
1.48699999999995	635.575509763699
