"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
1.55099999999994	-36.4026487904514	-446.017888210541	480.110889967374
1.55199999999994	-182.65909325132	-342.076596696529	526.007978551584
1.55299999999994	-326.882763981077	-168.990991735755	510.747219190677
1.55399999999994	-453.862845666362	-3.34149214662838	431.24382276406
1.55499999999994	-517.712925175064	153.277156639502	338.448707206069
1.55599999999994	-528.737027307331	305.218336002582	225.810804480955
1.55699999999994	-498.405879417623	421.983270649954	85.9680946148953
1.55799999999994	-418.572253498712	482.227947642879	-84.2199173798215
1.55899999999994	-269.649009749297	507.286365580452	-249.006256274686
1.55999999999994	-98.6785714566658	484.3902522736	-389.449328646845
1.56099999999994	50.6830882760503	424.519285560444	-479.426775032683
1.56199999999994	200.280468038712	330.669835546316	-530.039606842702
1.56299999999994	333.927475223654	192.696283139794	-527.348316903045
1.56399999999994	430.784684834627	18.2293771929263	-466.549678344122
1.56499999999994	497.935800124867	-156.436474842358	-345.514010110454
1.56599999999994	521.574485762725	-302.310388489309	-198.349314263984
1.56699999999994	490.786510349362	-422.540442775762	-61.5210224552207
1.56799999999994	416.128678648158	-502.293194584348	87.4175172862024
1.56899999999994	293.936712819029	-530.266669981041	230.442175975752
1.56999999999994	113.271713594239	-494.440784504942	370.737656975546
1.57099999999994	-49.8528802261102	-399.070425146985	482.694003653396
1.57199999999994	-203.602741350809	-301.165950298004	526.548828527468
1.57299999999994	-351.623210820615	-180.917397562629	524.404154727927
1.57399999999994	-449.038056725515	-31.4894075999779	476.802578700095
1.57499999999994	-495.602473335165	141.227898773169	378.919391701224
1.57599999999994	-506.326168117269	299.479940910496	210.182351318943
1.57699999999994	-466.184187574544	423.73794380059	48.9387449231675
1.57799999999994	-396.603906415629	504.660407159581	-101.862159272314
1.57899999999994	-289.555179576487	534.525418040878	-249.66831925881
1.57999999999994	-136.27823172193	515.322356445518	-370.561593313826
1.58099999999994	43.5732849449113	431.566054551557	-456.576328336959
1.58199999999994	206.594203742786	294.485679929413	-512.951659538833
1.58299999999994	348.431249141191	153.54065105849	-515.964840172765
1.58399999999994	453.17234287683	10.8820568703512	-470.670164463383
1.58499999999994	518.552439698283	-136.392589481719	-379.82639783403
1.58599999999994	526.091030840977	-278.248528420773	-235.633195394321
1.58699999999994	464.901129581998	-414.081647784864	-56.4990359044157
1.58799999999994	369.044143800876	-503.615334336027	101.259342263494
1.58899999999994	263.049448207858	-529.413133892955	255.456587694766
1.58999999999994	133.736185808117	-514.021144172082	391.141046106806
1.59099999999994	-24.559426974621	-453.405296631495	469.489731620891
1.59199999999994	-196.155475268494	-326.39737584312	504.532822574092
1.59299999999994	-348.415355355553	-151.380417227506	496.568771054421
1.59399999999994	-452.593387611602	-0.217975240810464	446.162634720065
1.59499999999994	-520.720696737314	151.899940293118	363.636117471765
1.59599999999994	-532.940907056575	295.788809818421	243.451419504339
1.59699999999993	-495.550814294023	403.475683545683	79.129977039534
1.59799999999993	-397.626353883197	476.642293535386	-100.754227915687
1.59899999999993	-241.844631898269	519.566737378652	-256.21754999499
1.59999999999993	-107.290223289444	503.862448556633	-387.790587904159
1.60099999999993	40.5757741662458	444.784817173298	-479.178775109413
1.60199999999993	183.720567433514	342.508398929809	-529.652277379632
1.60299999999993	324.156136196137	174.281188653435	-515.815450235517
1.60399999999993	448.666250078978	4.08946316748016	-435.198722743331
1.60499999999993	516.672449750077	-152.499620484978	-333.888380806909
1.60599999999993	527.852512947007	-304.971999721183	-220.515601146923
1.60699999999993	497.653557234067	-424.167335837116	-83.3570886922028
1.60799999999993	421.091650132572	-487.02667065575	81.2225263491786
1.60899999999993	274.562346145763	-509.186410594983	244.678296187364
1.60999999999993	100.52268653574	-481.332237925391	389.422818240914
1.61099999999993	-50.9471584143091	-419.321926051611	480.655504048166
1.61199999999993	-202.096196014035	-326.385532660041	529.8518811095
1.61299999999993	-338.207980191698	-193.851491392658	527.315709025749
1.61399999999993	-432.370230900537	-24.8276104545873	473.69111408071
1.61499999999993	-493.347348807188	158.938699729827	348.137321323824
1.61599999999993	-518.744739092822	302.772987141222	197.315722923438
1.61699999999993	-487.631997002224	421.766298556914	58.2950647088125
1.61799999999993	-414.686837660155	502.956678044314	-90.9045754946356
1.61899999999993	-290.298385606617	531.627558429516	-232.760934814431
1.61999999999993	-121.004635724534	501.3624961202	-366.030225285946
1.62099999999993	49.5397686871351	401.130230763526	-479.171742583393
1.62199999999993	203.01828164756	295.852603233095	-526.026433986431
1.62299999999993	352.005593664432	176.450266744058	-523.318861033736
1.62399999999993	451.845822044913	30.0131462002997	-476.644323874668
1.62499999999993	499.944738542364	-137.675523396948	-381.18289870615
1.62599999999993	507.146416396053	-295.470849425941	-214.289196961828
1.62699999999993	461.753370048512	-425.389911597246	-49.8785681889837
1.62799999999993	391.190266321921	-504.487291471294	102.358435182618
1.62899999999993	286.464393597398	-534.064286794786	252.402841129027
1.62999999999993	139.125322730423	-515.918624568067	374.56553558921
1.63099999999993	-38.0689327060266	-439.852706082058	455.847601604533
1.63199999999993	-209.280558326236	-296.536034424904	508.247606594987
1.63299999999993	-347.951312897938	-151.064459734253	512.844548309341
1.63399999999993	-452.050294882035	-7.32744686623321	467.871440327732
1.63499999999993	-520.301177722503	139.369053797852	378.892195404245
1.63599999999993	-530.041097588703	278.528226095603	239.766411017086
1.63699999999993	-474.252533974999	407.321177805967	60.0458504310482
1.63799999999993	-365.205347726709	502.123921649743	-103.316430231308
1.63899999999993	-256.956436241969	528.490725574701	-254.288563549824
1.63999999999993	-129.683973122601	512.132939793724	-391.883837784301
1.64099999999993	24.1664786347242	453.638567930104	-473.368796630067
1.64199999999993	191.198960483649	330.988147931824	-508.594050233151
1.64299999999993	344.589966206625	157.720666458268	-497.65823308811
1.64399999999993	453.318995400731	-1.32652008624601	-438.922621496532
1.64499999999993	519.911903824654	-152.441435389481	-357.6457387299
1.64599999999993	532.081562091451	-299.228734717054	-241.379919886676
1.64699999999993	497.560919510593	-407.330158890844	-84.4366661582081
1.64799999999993	405.440209312143	-473.854167918388	97.1997228817267
1.64899999999993	246.466691371458	-514.17650977708	256.781929144338
