"Time [s]"	"SolidLoss [kW]"	"StrandedLossR [kW]"
1.83599999999991	0.307436037350573	0.429673153421676
1.83699999999991	0.315836691561819	0.39880007577511
1.83799999999991	0.377702961679478	0.504333440008361
1.83899999999991	0.433792352789407	0.628544805706416
1.83999999999991	0.406766835931436	0.608934345864147
1.84099999999991	0.336256078085358	0.493395657047607
1.84199999999991	0.291997876964137	0.379373454419431
1.84299999999991	0.343902808023849	0.442809444326845
1.84399999999991	0.421932703564949	0.57908241408481
1.84499999999991	0.444566665378926	0.64192272347599
1.84599999999991	0.394171793100195	0.586504662544274
1.84699999999991	0.320231404176341	0.450679712020256
1.84799999999991	0.312997365217129	0.396946134369942
1.84899999999991	0.372241890764223	0.491644462217886
1.84999999999991	0.442627164145507	0.626430793905381
1.85099999999991	0.443872258312239	0.643126627399024
1.85199999999991	0.369389336684969	0.535221080977836
1.85299999999991	0.319627354113452	0.428485794302221
1.85399999999991	0.34176736964194	0.426215688291439
1.85499999999991	0.410067862144043	0.556853361363067
1.85599999999991	0.449508949162443	0.652514106170622
1.85699999999991	0.40927890263161	0.607553050398525
1.85799999999991	0.334414259443555	0.476526375072304
1.85899999999991	0.307769860394617	0.390590274544022
1.85999999999991	0.367092384351533	0.475194161804868
1.86099999999991	0.438564841674123	0.609732023515512
1.86199999999991	0.44582546766887	0.650923901319153
1.86299999999991	0.378602997420691	0.560557398919882
1.86399999999991	0.311382999501855	0.431528437406034
1.86499999999991	0.320502144063372	0.40687432890848
1.86599999999991	0.388959341387862	0.528150526621409
1.86699999999991	0.450578600820935	0.644134670198108
1.86799999999991	0.420852124966105	0.615877763025056
1.8689999999999	0.340178718671335	0.495256797919543
1.8699999999999	0.312476441206175	0.408318980685679
1.8709999999999	0.355322715463402	0.460919202581616
1.8719999999999	0.418562234068677	0.585942369420505
1.8729999999999	0.434048820153391	0.640251616783936
1.8739999999999	0.377508407533291	0.564075469271711
1.8749999999999	0.307912558645851	0.430060840967819
1.8759999999999	0.311651381283114	0.398287810225785
1.8769999999999	0.379526751560591	0.504956148310415
1.8779999999999	0.438191683733247	0.622984732814081
1.8789999999999	0.421194234167575	0.627555939084571
1.8799999999999	0.344884053361497	0.507609312912942
1.8809999999999	0.293425082309052	0.390779807808154
1.8819999999999	0.329501739596587	0.425685686008589
1.8829999999999	0.407781240576478	0.570459221870416
1.8839999999999	0.445577500214222	0.644848215619278
1.8849999999999	0.393159392682181	0.578653177225899
1.8859999999999	0.319606725621107	0.457039490221985
1.8869999999999	0.317762124125038	0.404697404703039
1.8879999999999	0.37035327147401	0.489204553892974
1.8889999999999	0.430867638565843	0.61457577461348
1.8899999999999	0.426746796780184	0.631303530014323
1.8909999999999	0.36233012875891	0.532899215440815
1.8919999999999	0.299233919297375	0.396850606007655
1.8929999999999	0.332980563894069	0.422602200095768
1.8939999999999	0.411318367030597	0.553551502819477
