"Time [s]"	"Efficience []"
1.9179999999999	0.924616544850018
1.9189999999999	0.938532650197043
1.9199999999999	0.928576422074491
1.9209999999999	0.884525534562484
1.9219999999999	0.8732173738427
1.9229999999999	0.909254591036928
1.9239999999999	0.934029320066306
1.9249999999999	0.939216196095511
1.9259999999999	0.913910721529027
1.9269999999999	0.862927539289451
1.9279999999999	0.885962039329987
1.9289999999999	0.920491991813342
1.9299999999999	0.937312448643744
1.9309999999999	0.933433067852516
1.9319999999999	0.88825886958753
1.9329999999999	0.868000663716116
1.9339999999999	0.90179501494522
1.9349999999999	0.929818471238987
1.9359999999999	0.938445599310401
1.9369999999999	0.921165949114067
1.9379999999999	0.874601242830601
1.9389999999999	0.880802049143878
1.9399999999999	0.917261213380133
1.9409999999999	0.936190243843802
1.9419999999999	0.936911004231337
1.9429999999999	0.904434299122535
1.9439999999999	0.862446696095249
1.9449999999999	0.895178694611064
1.9459999999999	0.924852309497647
1.9469999999999	0.938489369863876
1.9479999999999	0.927431713561171
1.9489999999999	0.881588267939927
1.9499999999999	0.879649193160198
1.9509999999999	0.911066853550007
1.9519999999999	0.933488784739755
1.9529999999999	0.937566025850916
1.9539999999999	0.911265014057847
1.9549999999999	0.863659418358892
1.9559999999999	0.892090636975189
1.9569999999999	0.924511907544769
1.9579999999999	0.940059947083752
1.9589999999999	0.930895837939184
1.95999999999989	0.882998188310999
1.96099999999989	0.870226069049953
1.96199999999989	0.908401026459422
1.96299999999989	0.931723217230055
1.96399999999989	0.939488269481876
1.96499999999989	0.914582566146248
1.96599999999989	0.862853391515362
1.96699999999989	0.887882636686709
1.96799999999989	0.919109808668808
1.96899999999989	0.937550445656564
1.96999999999989	0.933298782294451
1.97099999999989	0.899050368913181
1.97199999999989	0.866376377293895
1.97299999999989	0.901187871926037
1.97399999999989	0.929533805002511
1.97499999999989	0.940679179368133
1.97599999999989	0.924534958810186
1.97699999999989	0.869837190551459
1.97799999999989	0.882354151226653
1.97899999999989	0.913750903001047
1.97999999999989	0.934453534168175
1.98099999999989	0.936103591917602
1.98199999999989	0.904428825398553
1.98299999999989	0.866668031732221
1.98399999999989	0.894257559141514
1.98499999999989	0.924351390830921
1.98599999999989	0.938580112669217
1.98699999999989	0.928855376643975
1.98799999999989	0.887127256407428
1.98899999999989	0.875546031096964
1.98999999999989	0.909019168266899
1.99099999999989	0.93553333795973
1.99199999999989	0.939405422202865
1.99299999999989	0.912687541379451
1.99399999999989	0.861733736934118
1.99499999999989	0.890505311132784
1.99599999999989	0.922601715346639
1.99699999999989	0.938104112012177
1.99799999999989	0.931271691786124
1.99899999999989	0.885667295805441
2	0.874738017289021
