"Time [s]"	"Pem [kW]"	"Pout [kW]"	"Pin [kW]"
0.688000000000001	-0	-0	35.0629737570954
0.689000000000001	0	0	35.133734815885
0.690000000000001	0	0	34.7454097298156
0.691000000000001	0	0	34.2651647713842
0.692000000000001	0	0	33.772444395986
0.693000000000001	0	0	33.8177856586278
0.694000000000001	0	0	33.9036613210611
0.695000000000001	0	0	34.0994194462323
0.696000000000001	-0	-0	34.2335066789218
0.697000000000001	-0	-0	34.2965809566647
0.698000000000001	-0	-0	34.604588692419
0.699000000000001	0	0	34.6252147025198
0.700000000000001	0	0	34.2855664872615
0.701000000000001	0	0	34.0558795068107
0.702000000000001	0	0	33.6088259751157
0.703000000000001	0	0	33.7961295549419
0.704000000000001	-0	-0	33.8382181827734
0.705000000000001	-0	-0	34.0024469059719
0.706000000000001	-0	-0	34.1577052746802
0.707000000000001	-0	-0	34.5671172486318
0.708000000000001	-0	-0	35.0522465200809
0.709000000000001	0	0	35.1240348916467
0.710000000000001	0	0	34.7365237543706
0.711000000000001	0	0	34.2577222380199
0.712000000000001	0	0	33.76575360856
0.713000000000001	0	0	33.8153974790754
0.714000000000001	0	0	33.8997084700853
0.715000000000001	-0	-0	34.0950064047181
0.716000000000001	-0	-0	34.2283740277396
0.717000000000001	-0	-0	34.2966850204488
0.718000000000001	-0	-0	34.6097916709385
0.719000000000001	0	0	34.6327858336298
0.720000000000001	0	0	34.2926004108211
0.721000000000001	0	0	34.0563842546396
0.722000000000001	0	0	33.6079337253339
0.723000000000001	0	0	33.7950627892688
0.724000000000001	0	0	33.8374774908735
0.725000000000001	-0	-0	34.0013004339199
0.726000000000001	-0	-0	34.154483519084
0.727000000000001	-0	-0	34.5525969323259
0.728000000000001	-0	-0	35.0437655549817
0.729000000000001	0	0	35.1169262744482
0.730000000000001	0	0	34.7290539056428
0.731000000000001	0	0	34.2516704917521
0.732000000000001	0	0	33.7599670168265
0.733000000000001	0	0	33.8135017332942
0.734000000000001	0	0	33.8961461731498
0.735000000000001	-0	-0	34.090683592952
0.736000000000001	-0	-0	34.2231996237273
0.737000000000001	-0	-0	34.2965641345301
0.738000000000001	-0	-0	34.614670022031
0.739000000000001	0	0	34.6394733778575
0.740000000000001	0	0	34.298551064771
0.741000000000001	0	0	34.0564457767576
0.742000000000001	0	0	33.6079636730777
0.743000000000001	0	0	33.7935326524683
0.744000000000001	0	0	33.8368023669241
0.745000000000001	-0	-0	34.0000012239345
0.746000000000001	-0	-0	34.1513813758736
0.747000000000001	-0	-0	34.5447202990518
0.748000000000001	-0	-0	35.0346824877735
0.749000000000001	0	0	35.1091168214324
0.750000000000001	0	0	34.7214312396653
0.751000000000001	0	0	34.2455632654028
0.752000000000001	0	0	33.7543413400413
0.753000000000001	0	0	33.8116728108123
0.754000000000001	0	0	33.8929511704162
0.755000000000001	-0	-0	34.0866561924198
0.756000000000001	-0	-0	34.2183787525589
0.757000000000001	-0	-0	34.2965589391429
0.758000000000001	-0	-0	34.6197065189724
0.759000000000001	0	0	34.6460494570228
0.760000000000001	0	0	34.304373750619
0.761000000000001	0	0	34.0570058670674
0.762000000000001	0	0	33.6072398632883
0.763000000000001	0	0	33.7922984918144
0.764000000000001	0	0	33.8365307265099
0.765000000000001	-0	-0	33.9988251926687
0.766000000000001	-0	-0	34.1485144886328
0.767000000000001	-0	-0	34.537260339798
0.768000000000001	-0	-0	35.0259750113521
0.769000000000001	0	0	35.1015085765716
0.770000000000001	0	0	34.7140656455276
0.771000000000001	0	0	34.2395746515694
0.772000000000001	0	0	33.748905433388
0.773000000000001	0	0	33.8098547708595
0.774000000000001	0	0	33.8899591924449
0.775000000000001	-0	-0	34.0827892413913
0.776000000000001	-0	-0	34.2137432407179
0.777000000000001	-0	-0	34.296807463785
0.778000000000001	-0	-0	34.6245453744282
0.779000000000001	0	0	34.6530884757353
0.780000000000001	0	0	34.309917053483
0.781000000000001	0	0	34.0576234529891
0.782000000000001	0	0	33.6061313212335
0.783000000000001	0	0	33.79126504686
0.784000000000001	0	0	33.8365997296613
0.785000000000001	-0	-0	33.9977146923288
0.786000000000001	-0	-0	34.145825394883
0.787000000000001	-0	-0	34.5302830214683
0.788000000000001	-0	-0	35.0175475021613
0.789000000000001	0	0	35.094141865803
0.790000000000001	0	0	34.7069092325861
0.791000000000001	0	0	34.23395160427
0.792000000000001	0	0	33.7437140555486
0.793000000000001	0	0	33.808175829917
0.794000000000001	0	0	33.8871671203939
0.795000000000001	-0	-0	34.0790815857691
0.796000000000001	-0	-0	34.2092624160887
0.797000000000001	-0	-0	34.297066590403
0.798000000000001	-0	-0	34.6292684141275
0.799000000000001	0	0	34.6597460056018
0.800000000000001	0	0	34.3152929389202
0.801000000000001	0	0	34.0583065108098
0.802000000000001	0	0	33.6052195703039
0.803000000000001	0	0	33.79070850911
0.804000000000001	0	0	33.8367122984277
0.805000000000001	-0	-0	33.9966517533258
0.806000000000001	-0	-0	34.1432731140024
0.807000000000001	-0	-0	34.523473579475
0.808000000000001	-0	-0	35.0094873439953
0.809000000000001	0	0	35.0871927057463
0.810000000000001	0	0	34.7001010641866
0.811000000000001	0	0	34.2285983117219
0.812000000000001	0	0	33.7387584099837
0.813000000000001	0	0	33.8066041026144
0.814000000000001	0	0	33.8846074686382
0.815000000000001	-0	-0	34.0755345399109
0.816000000000001	-0	-0	34.2049512818888
0.817000000000001	-0	-0	34.2973565309128
0.818000000000001	-0	-0	34.6340212442484
0.819000000000001	0	0	34.6659274878346
0.820000000000001	0	0	34.3204224565112
0.821000000000001	0	0	34.058925958058
0.822000000000001	0	0	33.6044602597036
0.823000000000001	0	0	33.7899223665934
0.824000000000001	0	0	33.8365384599172
0.825000000000001	-0	-0	33.9957888224629
0.826000000000001	-0	-0	34.1409543116481
0.827000000000001	-0	-0	34.5170139630001
0.828000000000001	-0	-0	35.0018553939345
0.829000000000001	0	0	35.0805617709361
0.830000000000001	0	0	34.6935728184071
0.831000000000001	0	0	34.2234915265445
0.832000000000001	0	0	33.7340378386696
0.833000000000001	0	0	33.8051217269334
0.834000000000001	0	0	33.8821845142623
0.835000000000001	-0	-0	34.0721515078301
0.836000000000001	-0	-0	34.2007929513738
0.837000000000001	-0	-0	34.2978559792285
0.838000000000001	-0	-0	34.6388476213392
0.839000000000001	0	0	34.6715955353883
0.840000000000001	0	0	34.3252801398607
0.841000000000001	0	0	34.0593982963971
0.842000000000001	0	0	33.6035411168574
0.843000000000001	0	0	33.7891450757456
0.844000000000001	0	0	33.8373024683257
0.845000000000001	-0	-0	33.996170324341
0.846000000000001	-0	-0	34.1384845095463
0.847000000000001	-0	-0	34.5106919329303
0.848000000000001	-0	-0	34.9943007559824
0.849000000000001	0	0	35.0740229588094
0.850000000000001	0	0	34.6872245593557
0.851000000000001	0	0	34.2185701415742
0.852000000000001	0	0	33.7295320973918
0.853000000000001	0	0	33.8037855287808
0.854000000000001	0	0	33.8799499161696
0.855000000000001	-0	-0	34.0690450180211
0.856000000000001	-0	-0	34.1968914421561
0.857000000000001	-0	-0	34.2983337182608
0.858000000000001	-0	-0	34.6432771760155
0.859000000000001	0	0	34.677465684847
0.860000000000001	0	0	34.3303205383326
0.861000000000001	0	0	34.0600321042648
0.862000000000001	0	0	33.6028579867867
0.863000000000001	0	0	33.7885558733291
