"Time [s]"	"factor_puissance []"
1.27399999999997	0.451571024588303
1.27499999999997	0.453933468795313
1.27599999999997	0.45549396937071
1.27699999999997	0.457737958433576
1.27799999999997	0.463045764711009
1.27899999999997	0.463731484074228
1.27999999999997	0.458951190809865
1.28099999999997	0.454506247778069
1.28199999999997	0.448222877070932
1.28299999999997	0.45058907973452
1.28399999999997	0.451235993706234
1.28499999999997	0.453402744072476
1.28599999999997	0.455105826917311
1.28699999999997	0.459236483224537
1.28799999999997	0.465633037647443
1.28899999999997	0.466507296297397
1.28999999999997	0.461507032547348
1.29099999999997	0.455621678176838
1.29199999999997	0.449147720983885
1.29299999999997	0.450697536475291
1.29399999999997	0.45156048904626
1.29499999999997	0.45391877708596
1.29599999999997	0.455475764089443
1.29699999999997	0.457749654483009
1.29799999999997	0.462874550473706
1.29899999999997	0.463872905655637
1.29999999999997	0.459003258707191
1.30099999999997	0.45446838393685
1.30199999999997	0.448181363230774
1.30299999999997	0.45054553976849
1.30399999999997	0.451200419991685
1.30499999999997	0.453371266359953
1.30599999999997	0.455076257871124
1.30699999999997	0.45918754442583
1.30799999999997	0.46557855994651
1.30899999999997	0.466455940421924
1.30999999999997	0.461471811378861
1.31099999999997	0.455607308198679
1.31199999999997	0.449139058906271
1.31299999999997	0.450706538636731
1.31399999999997	0.451565784327095
1.31499999999997	0.453918722045375
1.31599999999997	0.455469756369764
1.31699999999997	0.457769313162342
1.31799999999997	0.462910484479233
1.31899999999997	0.463910627419504
1.31999999999997	0.459034928953366
1.32099999999997	0.454472426551917
1.32199999999997	0.448177664575564
1.32299999999997	0.450536285568344
1.32399999999996	0.451196006855937
1.32499999999996	0.453366764474258
1.32599999999996	0.455068717189234
1.32699999999996	0.459154938233205
1.32799999999996	0.465538641431993
1.32899999999996	0.466423637766416
1.32999999999996	0.461437617074821
1.33099999999996	0.455586251303234
1.33199999999996	0.449121640364597
1.33299999999996	0.450704781228916
1.33399999999996	0.451559825273908
1.33499999999996	0.453908426258136
1.33599999999996	0.455455696498816
1.33699999999996	0.457782423429649
1.33799999999996	0.462940672701999
1.33899999999996	0.463946735055366
1.33999999999996	0.459067809741143
1.34099999999996	0.454480966691544
1.34199999999996	0.448180131055249
1.34299999999996	0.450532722277613
1.34399999999996	0.451195543017364
1.34499999999996	0.453367082209869
1.34599999999996	0.45506536495716
1.34699999999996	0.459126715002102
1.34799999999996	0.465501926027359
1.34899999999996	0.466388845908099
1.34999999999996	0.461401829067631
1.35099999999996	0.455563295800213
1.35199999999996	0.449102114046742
1.35299999999996	0.450699986288325
1.35399999999996	0.451551346310894
1.35499999999996	0.453896004034473
1.35599999999996	0.45544032676396
1.35699999999996	0.457793839344563
1.35799999999996	0.462971995240343
1.35899999999996	0.463981713543092
1.35999999999996	0.459099144374474
1.36099999999996	0.454488254841074
1.36199999999996	0.448182719507617
1.36299999999996	0.450529320481633
1.36399999999996	0.451195693690545
1.36499999999996	0.453367778198825
1.36599999999996	0.455062687881041
1.36699999999996	0.459099762640915
1.36799999999996	0.465466205689025
1.36899999999996	0.466352155726681
1.36999999999996	0.461366063530963
1.37099999999996	0.455540622467917
1.37199999999996	0.449082749571
1.37299999999996	0.450695443501899
1.37399999999996	0.451542788969081
1.37499999999996	0.453883617433478
1.37599999999996	0.455425302979281
1.37699999999996	0.45780519941746
1.37799999999996	0.463002699842766
1.37899999999996	0.464015718880163
1.37999999999996	0.459129164131591
1.38099999999996	0.454495676243108
1.38199999999996	0.448185427881622
1.38299999999996	0.450526751737816
1.38399999999996	0.451196643047047
1.38499999999996	0.453369410392698
1.38599999999996	0.455061276094451
1.38699999999996	0.459074191696915
1.38799999999996	0.465431514476221
1.38899999999996	0.466318311417011
1.38999999999996	0.461332054040679
1.39099999999996	0.455519371655401
1.39199999999996	0.449064626144642
1.39299999999996	0.450691500325677
1.39399999999996	0.451534799992587
1.39499999999996	0.453871872621009
1.39599999999996	0.455410995496382
1.39699999999996	0.457816989839134
1.39799999999996	0.463031233898887
1.39899999999996	0.464048691157238
1.39999999999996	0.459158951276636
1.40099999999996	0.454503081874427
1.40199999999996	0.448189015207274
1.40299999999996	0.450524101457073
1.40399999999996	0.451197521095782
1.40499999999996	0.453370912043679
1.40599999999996	0.455059956561856
1.40699999999996	0.459049916058651
1.40799999999996	0.465396378812892
1.40899999999996	0.466285876860761
1.40999999999996	0.461299444783109
1.41099999999996	0.455499124723922
1.41199999999996	0.44904666117394
1.41299999999996	0.450688040120078
1.41399999999996	0.451527613024414
1.41499999999995	0.453860723975107
1.41599999999995	0.45539739834152
1.41699999999995	0.457828721960157
1.41799999999995	0.463059682856015
1.41899999999995	0.464079723211151
1.41999999999995	0.459188013773533
1.42099999999995	0.454510468762734
1.42199999999995	0.448192555544179
1.42299999999995	0.450520729407235
1.42399999999995	0.451197952527379
1.42499999999995	0.453372170166676
1.42599999999995	0.455058769933727
1.42699999999995	0.459026547357088
1.42799999999995	0.4653620411363
1.42899999999995	0.466253947492285
1.42999999999995	0.46126771284073
1.43099999999995	0.45547971810508
1.43199999999995	0.449029106868502
1.43299999999995	0.450684783300999
1.43399999999995	0.451521093170303
1.43499999999995	0.453850022940781
1.43599999999995	0.4553843881218
1.43699999999995	0.457840260094477
1.43799999999995	0.463087666041038
1.43899999999995	0.464109960036839
1.43999999999995	0.459215567105859
1.44099999999995	0.454517768778844
1.44199999999995	0.448195731832332
1.44299999999995	0.450516296538454
1.44399999999995	0.451198392257996
1.44499999999995	0.453373565327723
1.44599999999995	0.45505788773756
1.44699999999995	0.459003965110678
1.44799999999995	0.465330179220652
1.44899999999995	0.466223643233285
1.44999999999995	0.461237115624006
1.45099999999995	0.455461117876995
1.45199999999995	0.449011774958463
1.45299999999995	0.450680755217563
1.45399999999995	0.451514266035362
1.45499999999995	0.453839589802922
