"Time [s]"	"Current(Phase_A) [A]"	"Current(Phase_C) [A]"	"Current(Phase_B) [A]"
1.27699999999997	-117.655646804913	-19.9287476313154	137.584394436229
1.27799999999997	-140.384392088097	22.8035806031738	117.580811484924
1.27899999999997	-150.498758018197	63.8757675715353	86.6229904466619
1.27999999999997	-146.505017901759	100.198874177149	46.3061437246096
1.28099999999997	-129.656046878193	127.041330686017	2.61471619217656
1.28199999999997	-100.0532405171	142.113351130558	-42.0601106134576
1.28299999999997	-58.0859613002292	143.572831956663	-85.4868706564335
1.28399999999997	-9.85979607101706	129.127399042279	-119.267602971262
1.28499999999997	39.6631252722166	100.791832172991	-140.454957445208
1.28599999999997	83.397020165817	63.1450475687617	-146.542067734579
1.28699999999997	118.112440175299	20.3350625563247	-138.447502731624
1.28799999999997	141.148165809734	-22.9570160768886	-118.191149732846
1.28899999999997	151.303938173722	-64.3017764187648	-87.0021617549572
1.28999999999997	147.282994937611	-100.860641937027	-46.4223530005838
1.29099999999997	130.291687612754	-127.693215309004	-2.59847230375065
1.29199999999997	100.809528433913	-142.787575904702	41.9780474707893
1.29299999999997	58.8914694382598	-144.068174424122	85.1767049858625
1.29399999999997	10.5966153627927	-129.543304093776	118.946688730984
1.29499999999997	-38.9908427045623	-101.099931762085	140.090774466648
1.29599999999997	-82.5523299765936	-63.5038266621653	146.056156638759
1.29699999999997	-117.662132592071	-19.9334112559509	137.595543848022
1.29799999999997	-140.391411855287	22.8776885550804	117.513723300206
1.29899999999997	-150.514598195457	63.893328171398	86.6212700240589
1.29999999999997	-146.517917773557	100.212664252271	46.3052535212865
1.30099999999997	-129.664451657399	127.041892056933	2.62255960046568
1.30199999999997	-100.063819587697	142.114162637581	-42.0503430498844
1.30299999999997	-58.0965998748106	143.571921335814	-85.4753214610038
1.30399999999997	-9.86957120736604	129.125056996985	-119.255485789619
1.30499999999997	39.6533893619714	100.788479487667	-140.441868849639
