"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
1.34099999999996	80.974180247374	424.509623507267	-499.926096224885
1.34199999999996	232.498388126388	281.542858896927	-526.119141662867
1.34299999999996	387.071846044475	120.017204718114	-509.364747174764
1.34399999999996	494.794143145892	-36.5898512528793	-452.281424037695
1.34499999999996	547.101087790449	-197.494548099788	-348.141000763659
1.34599999999996	544.449846693874	-325.728955211129	-180.929716089637
1.34699999999996	470.706189058594	-440.429999164965	-25.4657557349152
1.34799999999996	358.886081832609	-524.034116813262	139.565959973534
1.34899999999996	229.128604429245	-551.606150192722	299.204950790037
1.34999999999996	84.4558336649674	-515.030130375668	436.769837641359
1.35099999999996	-80.4583257755527	-424.652061001369	500.500338322051
1.35199999999996	-231.998588321206	-282.154027677263	526.323973385466
1.35299999999996	-386.503995103889	-120.532097781258	509.092862168653
1.35399999999996	-494.614708518191	36.056669148077	451.844493854817
1.35499999999996	-547.012830203651	197.7305427123	348.698962092463
1.35599999999996	-544.864211244943	326.102847094465	181.514590237587
1.35699999999996	-471.415222995511	440.010199579686	25.5868674560598
1.35799999999996	-359.132348062315	523.758675409729	-139.389161974866
1.35899999999996	-228.93200216673	551.666868461029	-298.924330192114
1.35999999999996	-84.4486686055781	515.296032268058	-436.967376348697
1.36099999999996	80.343582170644	424.831404638623	-500.956366318781
1.36199999999996	231.957211172465	282.284281913452	-526.408819267567
1.36299999999996	386.6383655412	120.526422775975	-509.051412194903
1.36399999999996	494.952142498188	-36.2935687819559	-451.911846114407
1.36499999999996	547.306038944885	-197.855776973353	-348.724404981856
1.36599999999996	544.932299803494	-326.107462321573	-181.277263612484
1.36699999999996	471.089209298132	-440.379222440347	-25.4307764446096
1.36799999999996	358.907414932578	-524.096501264162	139.669779960999
1.36899999999996	228.999995380568	-551.844122378988	299.479382906597
1.36999999999996	84.3554167474294	-515.160471040386	437.14575271567
1.37099999999996	-80.7140887828921	-424.673925673994	500.676556168932
1.37199999999996	-232.391692750432	-281.844501404621	526.402996157368
1.37299999999996	-387.107862985122	-120.091643642116	509.287733381178
1.37399999999996	-495.051946586742	36.6871785119185	452.367430168832
1.37499999999996	-547.300911165197	197.749954121668	348.154925501356
1.37599999999996	-544.862021955488	325.925735188414	180.690013926663
1.37699999999996	-470.525148952943	440.80441101752	25.2847571821335
1.37799999999996	-358.698111258825	524.420445962801	-139.870940901497
1.37899999999996	-229.152568221184	551.757081750835	-299.778011649638
1.37999999999996	-84.2395693195033	514.771739929154	-437.250257106594
1.38099999999996	80.9019465391931	424.525756150611	-500.22219640123
1.38199999999996	232.39243009758	281.667184538012	-526.179328148441
1.38299999999996	386.984083481061	120.102358290329	-509.184037795235
1.38399999999996	494.774230819053	-36.562539827973	-452.015357157254
1.38499999999996	547.081026894205	-197.681662507895	-348.22379201341
1.38599999999996	544.557327329957	-325.920800676389	-181.049899509209
1.38699999999996	470.974890217818	-440.256235335239	-25.4375836483873
1.38799999999996	358.896760790921	-523.841306357202	139.544098901172
1.38899999999996	228.894304534231	-551.553660760189	299.092610693963
1.38999999999996	84.3714996949412	-515.069575209152	436.829975059431
