"Time [s]"	"Pem [kW]"
0.0820000000000001	4.58006839299293
0.0830000000000001	8.92721657931351
0.0840000000000001	1.59658181818797
0.0850000000000001	5.35783637384541
0.0860000000000001	-4.33968866918876
0.0870000000000001	5.93690630100318
0.0880000000000001	-7.2559298764483
0.0890000000000001	1.34541763411013
0.0900000000000001	-5.72920428811768
0.0910000000000001	-2.95541926519775
0.0920000000000001	6.94923509438601
0.0930000000000001	-8.5433501193007
0.0940000000000001	17.0447021565525
0.0950000000000001	-6.17272154481434
0.0960000000000001	15.9680137386532
0.0970000000000001	3.70610021940022
0.0980000000000001	1.71178523492379
0.0990000000000001	19.2468092993954
0.1	-12.8157000728321
0.101	35.5212770990875
0.102	3.41814691941089
0.103	5.55219699163397
0.104	41.6267597183447
0.105	0.388143665559029
0.106	0.415871498400317
0.107	54.5198097518462
0.108	30.753912648932
0.109	-13.4322122295324
0.11	-5.82905942787694
0.111	52.343589417575
0.112	70.7062465403838
0.113	60.0509427449786
0.114	52.1300159997756
0.115	54.1523107700144
0.116	70.9660727311827
0.117	89.0029164628538
0.118	37.4476564554978
0.119	-35.201320382512
0.12	-13.0678724012053
0.121	36.8855940576965
0.122	78.1352136504529
0.123	-0.088331492268193
0.124	-25.3595988400799
0.125	31.6169828732004
0.126	70.1687724818569
0.127	-36.4243776691101
0.128	-1.75219279611085
0.129	60.8487305592574
0.13	-9.71443044802344
0.131	-23.4212169080203
0.132	40.0782234708768
0.133	7.64670775388888
0.134	-39.4404448302718
0.135	19.1855290772376
0.136	17.0937108588255
0.137	-48.8252279760539
0.138	-0.888023457972491
0.139	24.2050180210976
0.14	-50.5067578760713
0.141	-24.6883593332734
0.142	15.2090950524068
0.143	-20.9976712758214
0.144	-45.8854423425071
0.145	-16.8149840639821
0.146	9.76560460286383
0.147	-8.27372834875216
0.148	-42.0325577414039
0.149	-32.9287169033574
0.15	-10.6292109337293
0.151	5.66634919007547
0.152	8.38173617399338
0.153	-15.1207884606324
0.154	-29.8679998307024
0.155	-27.1971592759794
0.156	-14.233348559616
0.157	-3.55267271577959
0.158	5.56489884299558
0.159	9.77900200428966
0.16	6.74735849421359
0.161	0.443884878317362
0.162	-3.70877435790892
0.163	-1.42354642976122
0.164	5.15754156786316
0.165	13.8628022063838
0.166	22.0888991961942
0.167	21.9530832761047
0.168	11.7751810944614
0.169	3.0748566217999
0.17	8.90604879583341
0.171	19.3783002036832
0.172	26.8680860661115
0.173	17.0452525472152
0.174	2.79264324668487
0.175	8.19565980533674
0.176	17.8713737395121
0.177	15.601412023075
0.178	2.50593565399513
0.179	1.29222822785746
0.18	6.78303755664971
0.181	6.48536520954433
0.182	-1.2797234116695
0.183	-5.53371290829643
0.184	-2.12130465470611
0.185	0.528998520745544
0.186	-5.50979978191563
0.187	-13.2649307988859
0.188	-9.76782500463675
0.189	-3.36454212919651
0.19	-6.87236684195837
0.191	-16.310201091924
0.192	-16.0102635922117
0.193	-8.68614669999328
0.194	-4.15395755390762
0.195	-9.7967546875284
0.196	-16.2165587747223
0.197	-14.5897074845857
0.198	-8.6489104833124
0.199	-3.27885574055116
0.2	-3.2928105428485
0.201	-5.6662111125537
0.202	-6.28732495185725
0.203	-3.67403754774946
0.204	-0.040974492720281
0.205	2.55869259452172
0.206	2.34541127343836
0.207	1.55020275821225
0.208	2.71286646501644
0.209	6.26635949660236
0.21	9.42598229894348
0.211	9.46515605864986
0.212	6.73381444718263
0.213	5.26957471431611
0.214	7.82182122363909
0.215	11.7991185048147
0.216	12.66059870445
0.217	8.51440825135348
0.218	5.03885548544281
0.219	7.01045472702989
0.22	9.45264566300689
0.221	8.09934557790839
0.222	4.15837117852007
0.223	2.42220292269431
0.224	2.79241653791364
0.225	3.335668765022
0.226	1.72481911183357
0.227	-1.09233273131532
0.228	-2.87070929646688
0.229	-3.22291387222987
0.23	-1.65966050355532
0.231	-2.92526752251418
0.232	-6.54628960714509
0.233	-8.63706955049655
0.234	-6.12245487721775
0.235	-3.90175387846388
0.236	-6.27908740135224
0.237	-9.8827460511634
0.238	-9.39313623172884
0.239	-5.58177703679083
0.24	-3.65206332455568
0.241	-4.83480387162481
0.242	-6.83447258067529
0.243	-6.63157029668314
0.244	-3.92025685775423
0.245	-1.35657908194449
0.246	-1.19700899381259
0.247	-1.77640182269205
0.248	-0.877804108336825
0.249	0.661912559394845
0.25	2.27352780803737
0.251	2.51377736445791
0.252	2.03456095418145
0.253	3.03947073241443
0.254	4.83125293567879
0.255	6.75527913502247
0.256	6.06405864865841
0.257	4.04469172339505
0.258	4.33279248239253
0.259	6.39516237662619
0.26	7.74825510985126
0.261	6.09760179569712
0.262	3.84985231109853
0.263	3.52057313438683
0.264	4.50014142753697
0.265	4.95804968058324
0.266	3.94171569536914
0.267	1.65339252629635
0.268	0.774287990041748
0.269	1.07103967589767
0.27	0.750369063387334
0.271	0.0827951716045827
0.272	-1.21401915518378
0.273	-2.92194439375111
0.274	-3.27895907629386
0.275	-1.80938314678623
0.276	-2.27279373566572
0.277	-4.44661673127664
0.278	-5.89632741346749
0.279	-4.48184873386067
0.28	-2.96320124192619
0.281	-3.13247726312729
0.282	-4.65523178085363
0.283	-5.7610190823987
0.284	-4.56772431440359
0.285	-2.17151680939467
0.286	-2.0814323063638
0.287	-3.21450444537773
0.288	-3.2528288129015
0.289	-1.93042792106932
0.29	-0.134599071765679
0.291	-0.0808364603649175
0.292	0.0674917435298189
0.293	0.310058222827179
0.294	1.31588765235387
0.295	2.39381960191808
0.296	2.24236670152406
0.297	1.6982722891129
0.298	2.068531932796
0.299	3.70098543853923
0.3	4.33679419430197
0.301	3.71799112283644
0.302	2.56312954912213
0.303	2.94858963367917
0.304	3.77584029924856
0.305	4.47592324057321
0.306	3.83633917508091
0.307	2.05330707065643
0.308	1.72275487979153
0.309	2.49222145379201
0.31	2.67859273934329
0.311	1.63872196198206
0.312	0.595713557441893
0.313	0.0186634480532504
0.314	-0.308503991233946
0.315	0.29890027840472
0.316	-0.097444683360067
0.317	-1.39851642467731
0.318	-2.67853134396739
0.319	-2.50174199676958
0.32	-1.0882549385372
0.321	-1.46647556744065
0.322	-2.76220568681269
0.323	-3.73244405226744
0.324	-3.20507154102686
0.325	-1.62141211098843
0.326	-1.67727414687095
0.327	-2.94092895553742
0.328	-3.44708401253985
0.329	-2.54319605199501
0.33	-0.800996397426911
0.331	-0.862732708764237
0.332	-1.23033348118639
0.333	-1.62834166277812
0.334	-1.20360690493989
0.335	0.513626372350406
0.336	0.58895253635281
0.337	0.110206760122085
0.338	0.40444805824874
0.339	1.23017520227177
0.34	2.03539367405491
0.341	1.76029684946107
0.342	1.28583588756712
0.343	1.67098892735337
0.344	2.6639649009497
0.345	3.22218598142299
0.346	2.70264645929649
0.347	1.62806242328874
0.348	1.48421677999837
0.349	2.43981118704604
0.35	2.86048589889147
0.351	2.04169095786853
0.352	1.08566068689521
0.353	0.885769675652406
0.354	1.35977122135647
0.355	1.55532410447812
0.356	1.00967388974378
0.357	-0.153651574583961
0.358	-0.600386126973432
0.359	-0.731690933502392
0.36	-0.0496579195797587
0.361	-0.320522363296161
0.362	-0.950820076828168
0.363	-1.97073434386231
0.364	-2.12250916094941
0.365	-0.757382426188814
0.366	-0.83584161776637
0.367	-1.93314019415354
0.368	-2.67086620353118
0.369	-2.40084735539857
0.37	-0.772592592033136
0.371	-0.873825377145435
0.372	-1.3363508297097
0.373	-2.081149840556
0.374	-1.81592517994963
0.375	-0.123301581934386
0.376	-0.0957217857237231
0.377	-0.587244072617093
0.378	-0.795415908194959
0.379	-0.290332220818985
0.38	0.91229330469979
0.381	0.838687462871554
0.382	0.460975249862556
0.383	0.520183549901211
0.384	1.29067722236198
0.385	1.97178216861099
0.386	1.60963061751484
0.387	0.90501974941275
0.388	0.868204550673848
0.389	1.79306264278389
0.39	2.23092936541448
0.391	1.66728173910315
0.392	0.993403615021877
0.393	0.899456114438901
0.394	1.54378941690629
0.395	1.88596298149824
0.396	1.31747587783953
0.397	0.337936727963415
0.398	0.141972228004477
0.399	0.333456744999825
0.4	0.713973089714847
0.401	0.482351348570146
0.402	-0.125247345774487
0.403	-0.786099161912715
0.404	-0.91812767997645
0.405	0.0918920129500633
0.406	-0.177769661401013
0.407	-1.0724030695894
0.408	-1.67779298910097
0.409	-1.80012738026194
0.41	-0.464737404039342
0.411	-0.527952882180971
0.412	-0.876208971167688
0.413	-1.76756154953057
0.414	-1.80721373953507
0.415	-0.193579150422274
0.416	-0.206503849037295
0.417	-0.823696353415802
0.418	-1.26217266372951
0.419	-0.915287457968942
0.42	0.414872459004813
0.421	0.279659075632761
0.422	-0.0102231598633981
0.423	-0.169686481009659
0.424	0.339290645419362
0.425	1.06462449659215
0.426	0.950385131911595
0.427	0.242034262976818
0.428	0.277839540829006
0.429	1.00972831110872
0.43	1.46312556127801
0.431	1.25663591153778
0.432	0.713133133479562
0.433	0.628796622380284
0.434	1.21831511093517
0.435	1.71792638816197
0.436	1.28820518428653
0.437	0.398870943885518
0.438	0.293922534489176
0.439	0.674018539920683
0.44	1.02636374420372
0.441	0.849855789916249
0.442	0.176877202678433
0.443	-0.261305790763335
0.444	-0.0673972651181527
0.445	0.636134186576331
0.446	0.393086241807503
0.447	-0.578162127692463
0.448	-0.908107943753726
0.449	-1.00224301457615
0.45	-0.116497802490212
0.451	-0.136999632681107
0.452	-0.490640803869466
0.453	-1.22342700856499
0.454	-1.43269559788151
0.455	-0.0160382234244725
0.456	-0.0704800848362785
0.457	-0.766666687253461
0.458	-1.26471656912115
0.459	-1.05077699907728
0.46	0.243954752908465
0.461	0.0906430259060507
0.462	-0.230279445079931
0.463	-0.586365608527272
0.464	-0.184076463024376
0.465	0.604035802829542
0.466	0.562558119633863
0.467	-0.183602026499011
0.468	-0.228978247380467
0.469	0.308310643456979
0.47	0.918587550805225
0.471	0.892239609197892
0.472	0.434644113087721
0.473	0.272930292514478
0.474	0.730298237419616
0.475	1.40203325914389
0.476	1.13541585585107
0.477	0.269382551701152
0.478	0.222904555962417
0.479	0.646209146531203
0.48	1.06715565832447
0.481	0.940524068024658
0.482	0.290016858174965
0.483	-0.0667855872713668
0.484	0.350782954014202
0.485	0.968478177161821
0.486	0.657601186302255
0.487	-0.267037771790426
0.488	-0.502619062650565
0.489	-0.45130605994742
0.49	0.196533122852491
0.491	0.240021876972929
0.492	-0.249800754472554
0.493	-0.769776674150703
0.494	-0.922515967428565
0.495	0.282948946947506
0.496	0.16330852348618
0.497	-0.631823812418701
0.498	-1.06231615765912
0.499	-0.939113234502549
0.5	0.250980817161511
0.501	0.0939415350948808
0.502	-0.288888055723453
0.503	-0.720928479033614
0.504	-0.399894212966834
0.505	0.399419191536297
0.506	0.375698485423257
0.507	-0.395456927939775
0.508	-0.551542604957827
0.509	-0.16184721278854
0.51	0.583580125240176
0.511	0.617563677010942
0.512	0.210923657282507
0.513	-0.0311723381585153
0.514	0.269288783833449
0.515	1.10756391197633
0.516	0.951071231291515
0.517	0.0869504693166735
0.518	0.0442976989352965
0.519	0.45410489375805
0.52	0.966292829977825
0.521	0.896719056260343
0.522	0.283074582257752
0.523	-0.0374479387289302
0.524	0.464978404365464
0.525	1.0826472450307
0.526	0.770152781232965
0.527	-0.122117864315128
0.528	-0.31129920184293
0.529	-0.0795260277841819
0.53	0.404222623729813
0.531	0.47296293132701
0.532	-0.0919425800833079
0.533	-0.481720291456182
0.534	-0.483879849477565
0.535	0.518646479011028
0.536	0.385523640704098
0.537	-0.485748118116946
0.538	-0.836028074484437
0.539	-0.730525556355216
0.54	0.325975545553147
0.541	0.189794809326986
0.542	-0.265037178275234
0.543	-0.691748840621228
0.544	-0.426185023214781
0.545	0.347294988902567
0.546	0.319485506760722
0.547	-0.478019353876123
0.548	-0.698344750386193
0.549	-0.388844806059613
0.55	0.407144332355192
0.551	0.461797706504657
0.552	0.062214015102082
0.553	-0.232376355007708
0.554	-0.0497398130893701
0.555	0.89381380601062
0.556	0.798632079883941
0.557	-0.0658630451495272
0.558	-0.138544045830738
0.559	0.237641918533513
0.56	0.830340462696694
0.561	0.807117687761175
0.562	0.223881320702633
0.563	-0.0968335721025368
0.564	0.420976537666826
0.565	1.07727544795024
0.566	0.786272254326199
0.567	-0.076962354728877
0.568	-0.248798956503507
0.569	0.0756761318850515
0.57	0.507422906209499
0.571	0.583141124443902
0.572	-0.00563487884106909
0.573	-0.345990376501705
0.574	-0.188066759469455
0.575	0.662795242204511
0.576	0.530147894414784
0.577	-0.357586218455821
0.578	-0.657886090189233
0.579	-0.535334272876814
0.58	0.406397678540884
0.581	0.319931351440781
0.582	-0.211905687779478
0.583	-0.596314909820488
0.584	-0.359451202644974
0.585	0.37849869630831
0.586	0.337961272825355
0.587	-0.481427314025906
0.588	-0.723046360070518
0.589	-0.440110119025358
0.59	0.3372027442851
0.591	0.404881977433716
0.592	-0.00832475193916203
0.593	-0.342121034360525
0.594	-0.217114331470013
0.595	0.767228235871124
0.596	0.702315468985192
0.597	-0.165170378954114
0.598	-0.276332889374585
0.599	0.0668890632456582
0.6	0.709161943943135
0.601	0.719345117233094
0.602	0.153479590890132
0.603	-0.184182552638128
0.604	0.316190311082436
0.605	1.01422125079023
0.606	0.754147353819639
0.607	-0.0929421467516455
0.608	-0.262529944145549
0.609	0.0936671183420334
0.61	0.526605053076704
0.611	0.615917234328869
0.612	0.0238177194862038
0.613	-0.30099502876085
0.614	-0.0379884921098716
0.615	0.735213144376131
0.616	0.608914636007799
0.617	-0.273714457573683
0.618	-0.547449196287718
0.619	-0.40438902364591
0.62	0.469778066020766
0.621	0.420916223544215
0.622	-0.142803079127759
0.623	-0.505754358451513
0.624	-0.266763180505905
0.625	0.441501592372066
0.626	0.390067611510588
0.627	-0.442097050957153
0.628	-0.687140937188964
0.629	-0.396387482396086
0.63	0.330390332540165
0.631	0.408728638394021
0.632	-0.0246357278674265
0.633	-0.386699401026468
0.634	-0.269823866369961
0.635	0.707836715285083
0.636	0.656394240504377
0.637	-0.21756450226368
0.638	-0.357190522673493
0.639	-0.0412330576917205
0.64	0.622357193323322
0.641	0.656398125850516
0.642	0.0943888076263815
0.643	-0.264329557499212
0.644	0.212754373393586
0.645	0.94153566372981
0.646	0.708405507226316
0.647	-0.131169478769996
0.648	-0.308990886122735
0.649	0.0506403523463558
0.65	0.498588989502137
0.651	0.607995493243405
0.652	0.0199321225880122
0.653	-0.304658800893192
0.654	0.0116577908830664
0.655	0.753544493401556
0.656	0.640838222223017
0.657	-0.23172740226097
0.658	-0.494437292091142
0.659	-0.32865755352077
0.66	0.503557714768742
0.661	0.478909223428025
0.662	-0.0989405090314502
0.663	-0.445999752016782
0.664	-0.186327188214896
0.665	0.506364212607758
0.666	0.444903516844075
0.667	-0.38661833992388
0.668	-0.630955786348969
0.669	-0.316467007747616
0.67	0.35517575063753
0.671	0.440254677666331
0.672	-0.0133404048453277
0.673	-0.391395962397008
0.674	-0.252829145127507
0.675	0.692544268449365
0.676	0.64541071781171
0.677	-0.234692033657117
0.678	-0.390305364319146
0.679	-0.0918510340240956
0.68	0.570618714987032
0.681	0.62252763626885
0.682	0.0540602693361547
0.683	-0.324470314596062
0.684	0.138115315235886
0.685	0.882588140757965
0.686	0.667357434020845
0.687	-0.168669650406936
0.688000000000001	-0.361314105713934
0.689000000000001	-0.00793066649382981
0.690000000000001	0.453654768890201
0.691000000000001	0.58367927648886
0.692000000000001	-0.00163166881616733
0.693000000000001	-0.333248976909597
0.694000000000001	0.00764695101197428
0.695000000000001	0.740018843616953
0.696000000000001	0.644078346496886
0.697000000000001	-0.218497370351196
0.698000000000001	-0.480170620964454
