"Time [s]"	"Pro [W]"
0.959000000000001	102.003303192236
0.960000000000001	102.026656696579
0.961000000000001	102.094875369474
0.962000000000001	102.127252185263
0.963000000000001	102.089568045659
0.964000000000001	102.057965774908
0.965000000000001	102.108258653359
0.966000000000001	102.192031827834
0.967000000000001	102.207478196734
0.968000000000001	102.147884369316
0.969000000000001	102.091602322016
0.970000000000001	102.091535977825
0.971000000000001	102.135009237672
0.972000000000001	102.148660476365
0.973000000000001	102.09194953054
0.974000000000001	102.038026793968
0.975000000000001	102.058845970246
0.976000000000001	102.123533443371
0.977000000000001	102.131711201354
0.978000000000001	102.05878579768
0.979000000000001	101.97635642083
0.980000000000001	101.963392847959
0.981000000000001	102.007937328349
0.982000000000001	102.015793157091
0.983000000000001	101.958406039706
0.984000000000001	101.901110654061
0.985000000000001	101.9212333861
0.986000000000001	101.988885738444
0.987000000000001	102.001140345172
0.988000000000001	101.938841349252
0.989000000000001	101.884246235567
0.990000000000001	101.899929356798
0.991000000000001	101.959777808995
0.992000000000001	101.989039364822
0.993000000000001	101.958234718531
0.994000000000001	101.926929775862
0.995000000000001	101.970893027459
0.996000000000001	102.059600233912
0.997000000000001	102.087591895764
0.998000000000001	102.043366698843
0.999000000000001	102.005843096954
1	102.030287516705
1.001	102.098889030223
1.002	102.131597162374
1.003	102.094491058733
1.004	102.063534286892
1.005	102.114249407404
1.006	102.1983078203
1.007	102.214492337994
1.008	102.155346124572
1.009	102.098666982442
1.01	102.09848462979
1.011	102.142046493429
1.012	102.155457606817
1.013	102.097425049492
1.014	102.042601761808
1.015	102.062513980181
1.016	102.125855645099
1.017	102.133802294845
1.018	102.059826778717
1.019	101.975738433592
1.02	101.961125455319
1.021	102.003789835488
1.022	102.01020160586
1.023	101.951147311799
1.024	101.892364797283
1.025	101.912471095536
1.026	101.981017654412
1.027	101.994364880083
1.028	101.932500051624
1.029	101.878235973448
1.03	101.895072781478
1.031	101.955595907703
1.032	101.985143182724
1.033	101.954108807811
1.034	101.923758465152
1.035	101.969796636289
1.036	102.059313704284
1.037	102.088374559803
1.038	102.044877455294
1.039	102.007887681353
1.04	102.033186003367
1.041	102.102184417759
1.042	102.135252342093
1.043	102.097929473503
1.044	102.066713679412
1.045	102.117653334579
1.046	102.202037695763
1.047	102.219011767133
1.048	102.160412760736
1.049	102.103460620814
1.05	102.103131654981
1.051	102.14684255697
1.05199999999999	102.160433864884
1.05299999999999	102.101569780713
1.05399999999999	102.046187369462
1.05499999999999	102.065515284054
1.05599999999999	102.127835763942
1.05699999999999	102.135844229203
1.05799999999999	102.061111475716
1.05899999999999	101.975742990666
1.05999999999999	101.959800199264
1.06099999999999	102.000953463017
1.06199999999999	102.006280326262
1.06299999999999	101.945776661474
1.06399999999999	101.885713811227
1.06499999999999	101.905910210263
1.06599999999999	101.975575715791
1.06699999999999	101.990253911069
1.06799999999999	101.928856276081
1.06899999999999	101.874693025535
1.06999999999999	101.892391486539
1.07099999999999	101.953433653055
1.07199999999999	101.983153537445
1.07299999999999	101.951790316522
1.07399999999999	101.922074860769
1.07499999999999	101.969667722382
1.07599999999999	102.059677677937
1.07699999999999	102.089608991053
1.07799999999999	102.046539205738
1.07899999999999	102.009690399193
1.07999999999999	102.035438258456
1.08099999999999	102.104662472345
1.08199999999999	102.137976718649
1.08299999999999	102.100246415621
1.08399999999999	102.068416009418
1.08499999999999	102.119219734099
1.08599999999999	102.203827387605
1.08699999999999	102.221506911438
1.08799999999999	102.163393631788
1.08899999999999	102.106103935067
1.08999999999999	102.105633932496
1.09099999999999	102.149624497984
1.09199999999999	102.163469646254
1.09299999999999	102.103927511337
1.09399999999999	102.048351226224
1.09499999999999	102.06744211807
1.09599999999999	102.128976085118
1.09699999999999	102.137256924103
1.09799999999999	102.061982375296
1.09899999999999	101.975635328053
1.09999999999999	101.958614879807
